,Sentence,label_word,label
264,보통 고음 노래 좋아하고 노래방에서도 고음 노래만 부르는데 유일하게 장범준 노래만 중 저음 이어도 들음 고음만이 전부가 아니라는 것을 알려 준 가수 임,긍정,0
265,존나 이쁘구나,긍정,0
266,발로 때리는 장면 일부러 NG 몇 번 했을 것 같은데  나중에 NG 모음도 해주세요,긍정,0
267,저 새끼들 죽여 버리고싶다,욕설,2
268,고등학교 1 학년 때부터 20 살때까지 나만 봐주던 사랑 하는 여자가 있었는데 내 자격지심 때문에 헤어지자고 매몰 차게 끊어내고 연 란안하고 차단하고 3년 을 피하 다가 내 오만이 였다 너 없이 살수 있을것 같다는 대사를 보고 오열을 하고 단 하루도 잊은 적 없는데 다시 마주 할 용기조차 나지 않아서 조심하고 조심하다가 연락을 통해 사과를 했다 대답은 사과는 받아줄게 근데 우리 이제 서로 인생을 살자는 말에 도대체 어떻게 잊고 살아 야할까 벌 받는가 보다 미치게 보고싶다 한번이라도 만나서 밥이라도 먹고싶다,긍정,0
269,멋있다,긍정,0
270,대단하세요,긍정,0
271,고양이가 이뻐서 구독 했어요 🥨,긍정,0
272,셀러브리티 🧡,긍정,0
273,가난했지만 자식들을 위해 최선을 다 했는데 자식들은 늙은 나를 돌보지 않아 슬퍼,부정,1
274,한창 리즈시절 일 때는 숏컷 단발머리 고수하고 온갖 망가진 역할만 해서 매력 와장창 떨어뜨리다가 30 대 넘어서야 머리 기르고 여성스럽게 꾸미냐 이미 늙은 퇴물에 불과하다,욕설,2
275,믹의 아이돌이 노래를 잘 하는 것은 사실이다,긍정,0
276,니가 하는 짓거리가 딱 설리야 그 뒤를 이어서 골로 가버려라 스케치북이나 올리는 짓을 하냐,욕설,2
277,이게 뭐라고 씨발 ,욕설,2
278,지금까지 열심히 살아왔는데 죽을것을 생각 하니 우울해,부정,1
279,아내와 같은 취미 생활을 할 수 있게 돼서 만족해,긍정,0
280,등산을 가려고 하는데 자녀들이 위험하다고 말려,부정,1
281,음식 가지고 부심 좀 그만 부려 씨발이래서 국제사회에서 김치 부심 부리지,욕설,2
282,현재 내 나이는 백세가 넘었어 내가 이렇게 오래 살아 있을지 상상도 못 해봤기 때문에 많이 당황 스러워,부정,1
283,사십 대가 되고 보니 몸 여기저기 아픈 곳이 생기는게 건강이 은근 히 걱정이 돼,부정,1
284,완전 저 반했어요 하루에 수십 번은 듣고 있어요 목소리가 제 스타일  흐어 아아 사랑 해요 ,긍정,0
285,이 새끼한테 낚이지 마라 이 교수를 이용 해서 사회주의라고 이름만 바꾼 공산주의를 찬양하고 공산주의 화하려는 반 동 분자다,욕설,2
286,왜 저렇게 살려고 하지 주어진대 만들아진대로 살지 불쌍하다,욕설,2
287,네 다음 변태,욕설,2
288,와 허 팝 존경 한다 기부를 와 허 팝님 종경 합니다 와 대박이야 누구도 존경 않 할수가 없다,긍정,0
289,입원 해서 항 암치료 받을 때 옆에서 병간호 해줄 사람이 필요한데 가족들 다 바쁘다고 아무도 못 한다고 하네,부정,1
290,엄마는 나한테 높은 목표를 갖고 얘기 하셔,부정,1
291,공무원은 기여 금 존나 내는데 받는게 그 꼴인거야,욕설,2
292,쓰까 젠더 무새 젠 신 병자들 싹 다모아서 원자폭탄 후장에 꼽고 재기 시켜야 되는 쀼젤 이노 저 것들 모여서 젠더 못 잃어 하는 꼴 보면 어이가 마포가 뿟노,욕설,2
293,자식들을 위해서 살다 보니 내 건강 하나 챙길 겨를이 없었어,부정,1
294,지나갈까 여기 있을까 지나갈까 여기 있을까 이 문장에서 미안하다 사랑 한다 를 떠올립니다,긍정,0
295,나를 괴롭히는 애들한테 대꾸 해봤는데 소용없었어 오히려 더 좌절 감이 드는 거 같아,부정,1
296,예전에 우연히 허 팝님 영상 보고는  지나쳤는데 오늘 기부 하시는 영상 보고 바로 구독 눌렀습니다 멋있으신 분이시네요 제가 기분이 다 좋아집니다 기부가 쉬운 것도 아닌데 용기내여 해 주시는 모습이 감동적 입니다 새해 복 많이 받으세요 화이팅,긍정,0
297,친한 친구가 암이래,부정,1
298,직원들 월급은 밀리고 있는데 사장이 여행 갔다고 자랑 해서 짜증나,부정,1
299,시험 보는데 갑자기 배가 아파 와서 짜증나,부정,1
300,아내가 병원을 여러 곳을 다녔다면 아내가 살았을 것 같아 아내에게 죄를 지은 기분이야,부정,1
301,건강검진 결과를 받고 한참을 울었어 괴롭고 외로워,부정,1
302,역시 댓글 비율 봐 30 대 한남들아 ,욕설,2
303, 정존 물 ,욕설,2
304,형 사랑 해 형 덕분에 노래방에서 고음 노래 안부를 수 있게 됐어,긍정,0
305,요즘 학교 폭력으로 힘들었는데 학교에서 가해자들을 전학 시 켜준대 다행이야,긍정,0
306,시발 불도저로 모아놓고 밀어 버려야되,욕설,2
307,취한 다 해야하나 듣기 좋아요 목소리가,긍정,0
308,오늘 발표 준비를 하기로 했는데 내가 자료를 잘못 가져와서 우리 팀이 모두 고생 했어 당황 스러웠어,부정,1
309,나는 건강하게 살려 노력 하는데 친구가 소용 없다고 쉽게 말 해서 기운 빠지네,부정,1
310,쌍둥이가 거기서 왜 나와 ,긍정,0
311,옛날 같았으면 쪽팔려서 세상 밖으로 기 어나 오지도 못 할 동성애 페미 이런 정신병자 들이 요즘은 대놓고 당당하게 빽빽 거리는 세상이 됨 말세다 시발 다 피떡 갈비로 만들어 주고싶다,욕설,2
312,회사 동료가 연애를 안 하는 나한테 문제가 있는 거 아니냐고 묻네,부정,1
313,정상적인 사람들이 왜 머리에 총 맞은 것들 때문에 피해를 봐야 합니까 역겨운 것들 한자리에 모 일 때 화염방사기로 소각 시킵시다,욕설,2
314,26 세 부산 피바라기 상남자 입니다 상남자의 가슴을 울린 이 드라마 최고의 드라마 입니다 🤍,긍정,0
315,회장 아들에게 밉 보였단 이유로 갑자기 해고 당했어,부정,1
316,넘 좋아요 에너지는 홍진 ㅇ 영,긍정,0
317,장범준 노래 다 좋아  ,긍정,0
318,내일 가족 여행을 가는데 시험이 코앞이라 짜증나,부정,1
319,한 생명의 고귀함이 느껴지네요 아가의 그 후 이야기가 궁금합니다잘 크고 있나요,긍정,0
320,와 허 팝 연구원 많다,긍정,0
321,아들이란 게 용돈을 안 준다고 날 무슨 투명인간 취급 하네 아들한테 섭섭해,부정,1
322,친구를 괴롭히고 약점 잡으면서 놀렸더니 친구가 속상해 했어,부정,1
323,가족과 같이 있는데 나 혼자 있는 기분이라서 속상해,부정,1
324,엄마와 아빠가 나를 못 믿겠데,부정,1
325,잘사는 애들이 마약 하는 이유는 그들에게 성관계는 이미 흔하고 자극을 줄수 없기 때문에 더 큰 자극을 찾다가 저렇게 되는거,욕설,2
326,가족 끼리 웃고 떠들다 보면 가끔 그 순간이 행복해서 눈물이 날 것 같아,부정,1
327,다리가 시린 걸 보니 골다공증이 생긴 것 같아서 서러워,부정,1
328,언덕 나무 딱 웅이 주제가네요  한시도 잊지 못한 첫사랑의 기억 언덕 나무처럼 항상 서 있는,긍정,0
329,범죄자들이 큰소리치는 개 같은나라,욕설,2
330,아니 드라마 홍보 하는 거 였나  그래 개그맨들 몰카 이런 것보다 콩트가 제일 재밌지,긍정,0
331,인사는 무슨 인상만 존나 쓰는데,욕설,2
332,노래 좋다 역시 믿고 듣는 장범준이네 요 ,긍정,0
333,아내가 보기 싫고 화가 나 이제는 미운 감정 뿐인 가봐,부정,1
334,일부로 찐 따 들 박제 한 느낌인데 이 거 ,욕설,2
335,엄마가 모르는 남자 차에서 웃으면서 내리는 걸 봤는데 마음이 아파,부정,1
336,좌빨 새끼들은 내 로남불 우기는게 답인 줄 아니까 인간 이하 새끼들,욕설,2
337,다행이야 내가 이번에 상사에게 제시한 방안이 괜찮았나 봐,긍정,0
338,오늘 건강검진 하고 왔는데 간이 안좋다네,부정,1
339,이건 페미냐 아니냐의 문제가 아니라 사람이냐 짐승이냐 의 문제 아닌가요 10 대 소녀를 집단 강간한 놈들은 죽어 마땅함 참고로 저는 남자 입니다,욕설,2
340,띵문 이련아 ㅇㅊ,욕설,2
341,신 박 좋아하시네 원래 로고가 저런데 씹 병신 눈 깔 삔놈아,욕설,2
342,성공이 전부 였던 나에게 가정이 생겨서 기뻐,긍정,0
343,아들이 이혼한 후 손자를 우리에게 맡겨놓고 안부를 묻지 않고 있어 당황 스러워,부정,1
344,이승윤과 싱크 최고인 곡인 듯 기존 자 작곡에 부족한 부분은 메 꾸고 이승윤의 장점은 잘 살려주는듯,긍정,0
345,젊은 넘 기 빨아 먹고 회춘 ing,욕설,2
346,난 어렸을 때부터 축구를 배워서 체육 과목은 웬만해서는 만점이 나올거야,긍정,0
347,개판이네 김준호는 디엔에이에 도박 있는듯 차태현도 실망이다 틀 딱 들만 보는 프로 폐지 해라,욕설,2
348,자주 아파서 건강이 심각할 줄 알았는데 생각보다 괜찮아서 만족스러워,긍정,0
349,뒤지게 재미없네 진짜,욕설,2
350,노래방에서 따라 부르기 어렵 드라 대단해,긍정,0
351,노래 좋다 진영 갓,긍정,0
352,죽은걸 하며 포기 했을덴데 믿음을 가지고 끝까지 포기 하지 않은 아버님 대단하고 존경 합니다,긍정,0
353,아직도 양심 없이 설치네 미친것 니 인생이 불쌍하다,욕설,2
354,한약재 가게를 하는 큰 형이 가져온다는 한약이 기력 회복에 좋다고 해서 매우 기대가 돼,긍정,0
355,멋지 신분이다 건강하세요 대단하시다 역시 부모를 보면 자식이 보이는거 같아요 회장님의 어머님도 존경스러운 분이네요,긍정,0
356,요새는 사극마저도 못 생긴 돼지 년 노처녀들이 처 보는 김차 드라마 ,욕설,2
357,시험을 쳤는데 성적이 나빠 부모님께 성적표를 보여 드리기 부끄러워,부정,1
358,나는 누나의 감정 쓰레기통 인 가봐 기분 나쁜 일이 생기면 나한테 짜증을 내,부정,1
359,닥쳐 틀딱련아,욕설,2
360,속상하다네,부정,1
361,도대체가 생각이 있는 애야 뭐야 부끄런지도 모르고 아예 벗지 그래 말 쎄다,욕설,2
362,난 매일 운동을 하는데 이런 운동이 무슨 소용이 있나 싶어,부정,1
363,수치심을 모르는 기괴한 것들 퉤,욕설,2
364,귀찮아서 배달 음식을 시켜 먹고 싶은데 아내가 장을 보자고 재촉 해서 성가셔,부정,1
365,힘들만큼 무리해서 하는것보다 자신이 할 수 있는 선에서 도와주는게 제일 좋은 거 같습니다,긍정,0
366,66 꼭 손잡아주던 99 66 남자 경찰분 99에 라이 좆 병신 젠 신 병자 댕 이노 똥내 조팔,욕설,2
367,언니 사랑 해,긍정,0
368,공부를 못 해서 나도 속상한데 그 옆에서 깐 족대는 친구가 화나,부정,1
369,아빠가 살아계실 때 더 잘 해드려야 했어 그러지 못 해서 슬퍼,부정,1
370,사자 명예훼선으로 인터폴 수배 바랍니다,욕설,2
371,젊은 넘이 성욕이 없다는건 자랑이 아니다 나 넬 모래 50인데 여자 엉딩이만 봐도 그게,욕설,2
372,내 아들은 내가 거실에 쓰러져 사경을 헤매더라도 방에서 게임만 할거야,부정,1
373,어휴 시  발것들아 하지 말라는게 아니라 할거면 19 금을 걸라는 거자나 최소 애들은 저런거 못 보게 해야지,욕설,2
374,나는 어렸을 때 아버지를 되게 어려워 했어,긍정,0
375,이 노래 좋아요  매 일 매일 들어요 ,긍정,0
376,귀엽다,긍정,0
377,우리 와이프는 왜 그런지 모르겠어,부정,1
378,차라리 내가 죽는 것이 나을텐데 애꿎은 사람들이 세상을 떠나는 것 같아서 마음이 무거워,부정,1
379,병원에서 담배를 끊어야 잔기침이 사라진다는데 끊을 수 있을지 자신이 없어서 당황 스러워,부정,1
380,지금 우리 부모님이 성적표를 보고 계셔 부모님 얼굴 보기가 괴로워,부정,1
381,대구 경북 포항은 일 베틀 딱 병신들만 있어서 당선 됨,욕설,2
382,아 감동 입니다,긍정,0
383,목 갈리는거 좋다 처음 얼핏 들었을 땐 뭐 노래가 이렇지 했는데 결국 찾아듣게 되고 갈리는 부분 때문에 계속 듣게되 네,긍정,0
384,서준이 서언이 뮤비 나온다  졸귀 ,긍정,0
385,인터넷이 발전 되다 보니 별 이상한 것들도 무고죄니 명예훼손이니 참 기가 찬다,욕설,2
386,북에서는 자유롭게 배타고 오드만 왜 우린 일본도 못 가냐 재앙아,욕설,2
387,안기부 저 리가라네,욕설,2
388,내가 날씬해지면 인기가 많아질 것 같아,부정,1
389,우리 부부가 아이가 잘 생기지 않아서 검진을 받았는데 세상이 무너지는 것 같아,부정,1
390,가난한 집안 사정 때문에 우리 딸 수학여행 비도 못 주고 참 씁쓸하네,부정,1
391,그 마라고 한 찐 따가 리얼 찐이다 개진지 정색 빨고 그 마라고 하네,욕설,2
392,그 거류 민단도 지 금은 대다수가 돌아온 빨갱이들 2 ㅂ,욕설,2
393,요즘 들어 그가 나를 좋아한다는 감정이 전혀 느껴지지가 않아 버림 받을 것만 같아,부정,1
394,간암 때문에 병원 비용이 많이 들어갈텐데 재정이 여유 치가 않아서 조심스럽네,부정,1
395,항암 치료로 살이 빠지고 머리도 빠지고 있어,부정,1
396,이 세상에서 중딩이 제일 맛있음 갓 생리 개통 할 시기지 중 1 이 제일 맛남,욕설,2
397,나이가 들어갈수록 모든 일이 나의 체력을 약하게 만들어서 불안해,부정,1
398,주말에도 계속 일을 하느라 친구들을 만나지를 못 해서 안 좋아,부정,1
399,면접을 아예 안 봐야겠네 겁나서 기업이 특정 계층은 면접 볼수나 있겠어 나 같으면 애초에 아 휴 무슨 세상이래,욕설,2
400,얼마 전에 위 내시경을 했는데 수면으로 안 했더니 힘들었어,부정,1
401,날 직원으로 뽑아놓고 한 달만에 해고 했어,부정,1
402,오늘도 여자에 미친 일게이들 ㅁㅈ,욕설,2
403,나는 친구들보다 키가 작아서 모두들 나를 만만하게 볼 것 같아,부정,1
404,왜 연 돈만 저 지랄이냐 예전에 그 튀김 덮 밥집도 존나 칭찬 했는데 거기도 줄 서냐,욕설,2
405,나를 괴롭히던 친구가 갑자기 수업 끝나고 두고 보자고 했는데 아무 일도 없었어 그래서 다행이야,긍정,0
406,아 패고 싶다,욕설,2
407,몇 년 동안 공부에 매달렸던 큰 딸아이가 드디어 이번에 취업을 하게 되었어 아주 기분이 좋군,긍정,0
408,팀원들 끼리 싸움이 붙었는데 내가 중간에서 어떻게 대처 해야 할지 모르겠어,부정,1
409,항상 잘 보고 있습니다 감사합니다,긍정,0
410,친구가 아팠는데 건강을 회복해서 기뻐,긍정,0
411,갑작스럽게 전 애인을 마주쳐서 당황 스러웠어,부정,1
412,이뻐,긍정,0
413,나도 알아 나의 문제가 무엇인지 난 못 났고 별 볼일 없지 그 애가 나를 부끄러워 한다는 게 슬프지만 내가 뭐라고 빛나는 누군 갈 좋아하는 일에 기준이 있는 거 라면 이해 할 수 없지만 할 말 없는 걸 난 안경 쓴 샌님이니까 내가 이렇게 사랑 하는데 이렇게 원하는데 나는 아무 것도 할 수 없고 바라만 보는데도 내가 그렇게 불편할까 요 내가 나쁜 걸까 요 아마도 내일도 그 애는 뒷모습만 이제 알아 나의 할 일이 무엇인지 다 포기하고 참아야 하지 저 잘나가는 너의 남자친구처럼 되고 싶지만 불가능하지 빛나는 누군 갈 좋아하는 일에 기준이 있는 거 라면 이해 할 수 없지만 할 말 없는 걸 난 안경 쓴 샌님이니까 내가 이렇게 사랑 하는데 이렇게 원하는데 나는 아무 것도 할 수 없고 바라만 보는데도 내가 그렇게 불편할까 요 내가 나쁜 걸까 요 아마도 내일도 그 애는 나는 왜 이런 사람 이런 모습이고 이런 사랑을 하고 나는 아무 것도 될 수 없고 바라만 보는데도 내가 그렇게 불편하니까 내가 나쁜 거니까 아마도 내일도 그 애는 나도 알아 나의 문제가 무엇인 지나 볼라고 복 붙 한 거니까 좋아요 받을려고 ㅇㅈㄹ 한다 소리 지껄이지 말장,긍정,0
